date,BIL-US,ETHA-US,EXI-US,EZU-US,GLD-US,IBIT-US,IEI-US,INDA-US,IXC-US,IXG-US,IXJ-US,IXN-US,JPXN-US,JXI-US,KXI-US,MCHI-US,MXI-US,RXI-US,SHY-US,SLV-US,SPY-US,TLT-US,UNG-US,USO-US,VIXY-US
2020-02-07,80.75075,26.24,91.22052,36.615005,147.79,26.63,115.9476,32.504475,22.718401,59.89747,65.63077,36.419605,57.771545,53.34344,49.645752,57.060898,55.728348,119.55096,76.618614,16.54,307.06473,126.02007,57.8,84.64,938.39996
2020-02-10,80.74192,26.24,91.57152,36.685364,148.17,26.63,116.12051,32.680676,22.653627,59.958744,65.930336,36.902508,57.670635,53.452717,49.805046,57.686333,55.745586,120.40817,76.65467,16.61,309.35706,126.36912,55.36,83.36,928.0
2020-02-11,80.75075,26.24,92.0217,36.92284,147.66,26.63,115.95669,32.893974,22.888424,60.431423,66.35166,36.883118,57.845356,53.735985,49.725403,58.49307,56.332493,121.09987,76.618614,16.48,309.89322,125.732155,56.12,84.0,929.6
2020-02-12,80.7596,26.24,92.36834,37.11634,147.54,26.63,115.80198,33.097992,23.18799,60.597733,66.37038,37.28689,57.661793,53.641563,49.610363,59.626137,56.692142,122.5329,76.582466,16.33,311.88977,125.09519,57.68,86.48,884.80005
2020-02-13,80.7684,26.24,91.71006,36.87007,148.38,26.63,115.85659,32.810505,23.026064,60.483932,66.0427,37.126995,57.197464,53.98492,49.548416,58.81032,56.35813,121.95223,76.60054,16.46,311.55707,125.575096,57.28,86.72,900.0
2020-02-14,80.7684,26.24,91.6177,36.88766,149.0,26.63,115.9476,32.560116,22.90462,60.527702,65.967804,37.24974,56.603897,54.482025,49.769653,58.755943,56.092293,121.68537,76.632095,16.56,312.05612,126.12478,57.36,87.6,888.0
2020-02-18,80.777245,26.24,90.72175,36.720554,150.91,26.63,116.09319,32.356094,22.758886,60.06378,65.78992,37.034935,55.746002,55.015003,49.619213,58.755943,55.804585,120.922874,76.66372,17.01,311.25198,126.988625,60.4,87.6,903.2
2020-02-19,80.777245,26.24,91.008064,36.966812,151.79,26.63,116.04769,32.727047,23.001774,60.317635,66.21122,37.45486,55.781555,54.863155,49.754517,59.191048,55.989376,121.666336,76.672745,17.23,312.74017,126.9799,61.12,89.44,892.00006
2020-02-20,80.777245,26.24,90.687195,36.729343,152.41,26.63,116.24796,32.328278,22.896523,60.02878,65.77118,36.983257,55.182396,54.758434,49.610363,58.52027,55.856293,121.0849,76.69076,17.14,311.4554,127.974556,59.64,90.24,920.8001
2020-02-21,80.79492,26.24,90.19259,36.509464,154.7,26.63,116.502815,32.291176,22.67792,59.643642,65.77118,36.22417,54.753902,54.860752,49.557262,58.29366,55.61206,120.00789,76.75398,17.28,308.2479,129.16995,59.2,89.28,980.8001
2020-02-24,80.7861,26.24,87.00862,34.9263,156.09,26.63,117.058014,31.410172,21.665876,57.63042,63.505474,34.71087,53.02103,53.791786,48.132484,56.344795,53.61397,115.47615,76.88036,17.4,298.0247,131.09824,57.44,85.92,1160.8
2020-02-25,80.7861,26.24,84.440865,34.09954,153.3,26.63,117.267365,31.275702,20.896717,56.054874,61.764076,33.75152,52.696404,52.645817,47.318336,56.01847,52.18186,112.758415,76.961586,16.71,288.99396,131.79623,57.12,83.2,1272.8
2020-02-26,80.80374,26.24,84.209946,34.134724,153.97,26.63,117.285576,31.335985,20.508091,55.949825,61.782787,33.940483,53.128338,52.568558,47.088245,56.698307,52.083244,112.28757,77.01577,16.68,287.93097,131.09824,56.36,81.52,1243.2
2020-02-27,80.82138,26.24,81.235756,33.16723,154.0,26.63,117.667854,30.784197,19.568913,53.76155,59.947746,32.11385,51.291237,50.929012,45.43339,56.027542,50.227684,108.70295,77.10602,16.47,274.99945,132.52051,53.88,78.24,1444.7999
2020-02-28,80.81256,26.24,79.914925,32.97374,148.38,26.63,118.57797,29.852182,19.633684,52.719933,59.02087,32.464325,51.089714,49.452564,44.601547,56.3176,49.3005,108.246315,77.38585,15.53,273.84402,135.51328,52.4,75.6,1507.2
2020-03-02,80.83668,26.24,82.371864,33.615795,149.2,26.63,118.4147,29.71308,20.151852,54.313,61.55809,34.16982,51.779305,51.641487,46.539577,57.06995,50.681156,110.48616,77.35419,15.56,285.70334,134.51639,54.32,79.36,1444.7999
2020-03-03,80.854355,26.24,80.959694,33.158436,153.89,26.63,119.39905,29.638887,19.698454,52.75494,60.322247,32.9989,51.07166,51.229454,46.486477,56.752697,50.64942,108.598976,77.65698,16.02,277.52292,136.6049,55.72,79.12,1608.8
2020-03-04,80.88971,26.24,83.735275,34.328217,154.16,26.63,119.31702,29.666708,20.111372,54.19825,63.571014,34.420155,52.265926,54.13944,48.114788,57.66821,52.48201,112.058815,77.67057,16.09,289.18805,135.15437,56.76,78.88,1521.6002
2020-03-05,80.90739,26.24,80.214386,33.114464,157.49,26.63,119.80915,28.507492,19.496046,52.115963,62.147926,33.310608,51.441677,53.109352,47.45108,57.541306,50.981293,107.7888,77.8333,16.3,279.57495,138.51854,54.6,76.88,1763.2001
2020-03-06,80.90739,26.24,79.28686,32.55156,157.55,26.63,120.25579,28.442575,18.605448,50.689217,61.726612,32.65651,50.88377,52.491302,47.141346,56.299473,49.90936,106.55929,77.923676,16.18,274.95325,145.72755,53.28,69.84,1946.4
2020-03-09,80.94275,26.24,72.793526,29.587526,157.81,26.63,120.8118,26.893862,14.986371,45.446102,58.449757,30.274294,48.44741,49.177876,44.71658,54.087734,45.30433,99.77304,78.34855,15.88,253.48087,149.67725,56.4,52.16,2480.0
2020-03-10,80.925064,26.24,75.67535,30.50225,154.48,26.63,120.15553,27.774866,15.715045,47.888226,60.481407,32.180065,49.717937,49.34526,45.884716,56.163506,47.22523,104.07164,78.00504,15.73,266.5973,142.00505,59.88,57.92,2237.5999
2020-03-11,80.94275,26.24,71.59277,28.787151,153.93,26.63,119.87298,26.550728,14.767772,45.454857,58.03782,30.556932,48.112865,47.04045,43.76083,54.241837,44.814404,98.62929,77.91465,15.63,253.60109,136.77963,58.16,55.52,2513.6
2020-03-12,80.95158,26.24,64.30511,25.137087,147.79,26.63,120.00972,23.286373,12.800354,40.23801,53.33786,27.604599,43.075638,41.546677,39.725452,50.162815,39.7817,88.17353,77.89658,14.62,229.33722,137.62732,56.8,52.32,3116.7998
2020-03-13,80.96924,26.24,67.70121,26.764229,143.28,26.63,119.44465,26.25397,13.933844,44.36947,56.886223,30.661907,44.63694,44.23347,42.433407,52.809643,42.594463,92.92962,77.99601,13.69,248.94243,134.51639,59.0,55.68,2840.0
2020-03-16,80.97811,26.24,60.776733,23.562721,141.64,26.63,120.68418,22.201344,11.909754,38.50927,51.57772,26.293175,41.772724,39.383507,39.052895,47.65196,38.049458,81.59696,78.12256,12.0,221.70224,143.22847,55.68,48.4,3950.4001
2020-03-17,80.97811,26.24,62.98429,24.565386,143.56,26.63,119.36257,24.417768,11.885464,40.316795,54.489445,28.119804,43.517853,43.589672,42.247566,50.01779,40.44202,84.41296,77.941795,11.88,233.6724,133.67755,53.48,45.68,3854.4
2020-03-18,80.99578,26.24,58.58766,22.876682,140.7,26.63,118.5879,21.654194,10.330962,37.384495,52.448433,26.837448,42.930702,41.804195,40.902443,47.461613,37.534924,78.89962,77.84231,11.21,221.84088,126.136475,50.96,37.68,4504.0
2020-03-19,80.97811,26.24,59.181393,23.210907,138.04,26.63,118.84306,21.15341,10.905805,37.752132,52.317356,27.071632,43.842754,40.482254,40.840492,47.806057,38.058033,81.05369,77.97792,11.32,222.31229,129.57057,52.28,42.96,4080.0
2020-03-20,81.004616,26.24,57.627056,23.298859,140.11,26.63,120.26492,21.39453,11.092021,37.104404,50.135906,26.02669,43.933903,37.9328,38.973255,47.67915,37.200485,80.08149,78.185844,11.62,212.7315,139.31367,50.12,39.52,4001.6
2020-03-23,80.98694,26.24,55.825916,23.562721,146.3,26.63,121.12167,19.011175,10.800553,35.458813,48.216606,25.884567,43.454685,36.19883,37.64582,47.84231,36.58305,79.68118,78.27626,12.31,207.29236,145.05481,50.6,39.04,3374.4
2020-03-24,80.98694,26.24,61.63574,25.612036,153.4,26.63,120.54749,20.059107,12.670811,39.450233,51.54963,28.510649,46.239033,39.28049,39.610413,50.679493,40.57065,87.725555,78.16781,13.29,226.07372,142.35466,52.84,39.84,3078.4
2020-03-25,80.98694,26.24,64.499084,26.605906,151.3,26.63,120.58391,21.589277,13.415677,40.500607,52.560783,28.672155,46.941616,40.576675,39.90244,51.676586,41.668316,90.7565,78.25817,13.51,229.45808,142.0313,52.16,40.64,3328.0002
2020-03-26,80.98694,26.24,68.21217,27.793278,153.24,26.63,120.820885,23.434753,13.844787,43.19656,55.71592,30.327593,48.644882,43.46091,42.353756,53.29913,43.2119,93.98759,78.34855,13.53,242.85608,142.73035,51.2,38.64,3036.0
2020-03-27,80.96924,26.24,65.96769,26.658678,152.25,26.63,121.27663,22.01587,12.970378,41.358406,54.79841,28.901497,48.660675,43.23773,41.619247,50.634174,41.59971,90.96312,78.33049,13.44,235.62244,146.54027,50.68,35.76,3304.8
2020-03-30,80.96924,26.24,66.6789,26.984106,152.92,26.63,121.29485,21.886038,13.30233,42.06741,57.335625,30.048187,49.24864,44.60259,42.973225,51.7763,42.68022,92.17664,78.36664,13.16,243.2745,145.3344,51.28,33.84,3199.2002
2020-03-31,80.97811,26.24,65.635185,26.834589,148.05,26.63,121.531845,22.359,13.67476,41.314636,57.05475,29.452229,47.79564,43.46949,42.309513,51.89413,42.47441,90.16555,78.34855,13.05,239.64836,144.1547,50.2,33.68,3034.4
2020-04-01,80.971275,26.24,62.31,25.541672,149.45,26.63,121.62531,20.708271,13.269942,38.933796,54.966938,27.89693,45.5665,40.962955,41.415707,50.044987,40.824306,86.03851,78.39924,13.02,228.86302,146.17444,48.04,35.04,3295.2
2020-04-02,80.98011,26.24,63.35374,25.928667,151.9,26.63,121.543144,21.24615,14.403435,39.68657,56.483646,28.696383,46.21547,41.915783,42.41571,51.549686,41.82267,86.524635,78.41735,13.53,234.14413,147.10196,47.0,40.88,3116.0
2020-04-03,80.95357,26.24,61.99596,25.40974,152.65,26.63,121.56142,20.411512,13.974326,38.8025,55.921906,28.228018,45.217506,40.67969,42.309513,50.942364,40.89652,84.713684,78.39924,13.46,230.75977,147.45203,49.88,47.2,2980.0
2020-04-06,80.96241,26.24,66.41104,26.913744,156.88,26.63,121.269394,21.950954,14.476299,41.332146,58.637016,30.56016,47.771812,43.323563,43.743134,52.945614,43.580647,91.47133,78.344955,14.03,246.25902,147.06699,52.96,43.84,2768.0002
2020-04-07,80.94472,26.24,66.83593,27.080856,156.04,26.63,121.06861,22.590843,14.622035,41.699776,57.90674,30.432571,48.313126,43.09995,43.539597,52.954678,44.258114,92.77711,78.32683,13.99,246.5101,145.52681,57.24,40.72,2848.8
2020-04-08,80.95357,26.24,68.08287,27.45026,154.65,26.63,121.08691,23.351292,15.253552,42.837685,59.90094,31.244946,48.260868,44.499573,43.867023,53.000008,45.188545,95.17833,78.37209,13.94,254.7851,144.46803,54.2,42.96,2789.5999
2020-04-09,80.935905,26.24,69.52958,28.18907,158.69,26.63,121.3424,23.610954,15.132107,44.351963,60.34097,31.236872,48.8335,46.53588,44.45109,52.927486,46.831013,97.48688,78.39924,14.34,258.6622,144.7306,52.52,39.84,2729.5999
2020-04-13,80.95357,26.24,68.02321,27.775688,161.41,26.63,121.21463,23.39766,15.091623,43.389126,59.835403,31.272404,48.667892,45.366566,44.035164,53.01813,46.47059,96.332275,78.408325,14.4,256.30054,143.40909,52.44,39.44,2672.0
2020-04-14,80.96241,26.24,69.080414,28.285818,162.68,26.63,121.36977,24.08855,14.994468,43.686733,61.77343,32.50631,49.52327,46.3739,45.415688,54.151188,47.24239,99.04867,78.40376,14.65,263.8596,143.37419,49.8,37.28,2457.5999
2020-04-15,80.95357,26.24,67.14074,27.072062,161.85,26.63,121.780426,22.943247,14.209119,41.717285,61.22104,31.703615,49.051903,44.877274,44.884724,53.51668,45.244293,96.53242,78.43546,14.49,258.2531,147.17197,48.16,35.44,2661.6
2020-04-16,80.94472,26.24,66.49418,26.95772,161.71,26.63,121.780426,23.193634,13.715242,41.060802,62.475613,32.17037,48.835026,45.04346,45.12366,54.114933,45.282627,97.209145,78.45358,14.51,259.499,148.84344,51.08,34.88,2676.7998
2020-04-17,80.96241,26.24,69.375984,27.890028,158.57,26.63,121.65264,24.046822,14.767772,42.81142,63.78634,32.732418,49.26669,46.113377,45.734272,54.54096,46.743034,100.43069,78.4264,14.15,266.50943,146.8482,52.8,33.68,2566.4001
2020-04-20,80.95357,26.24,67.90737,27.48544,159.7,26.63,121.753044,23.620228,14.298182,42.032394,63.383762,32.13969,48.603184,44.71418,45.2564,54.459385,45.91318,98.73137,78.4264,14.26,261.8141,148.02968,57.04,30.0,2819.2002
2020-04-21,80.95357,26.24,66.19859,26.913744,158.61,26.63,121.8443,22.878328,14.006712,40.83322,61.876408,30.918705,48.138584,44.02746,44.300655,53.172226,44.72977,96.11304,78.44451,13.88,253.8646,149.89354,54.64,22.48,3048.0002
2020-04-22,80.95357,26.24,67.25471,27.274353,161.73,26.63,121.67088,24.07464,14.56536,41.384666,62.78456,32.029865,48.899376,44.98887,44.672333,54.341545,45.793133,98.031685,78.41735,14.09,259.499,148.36212,56.64,20.08,2900.7998
2020-04-23,80.96241,26.24,67.47805,27.036882,163.34,26.63,121.67088,24.213747,14.90541,41.30589,62.981174,31.713316,49.098736,44.324036,44.25216,53.942707,46.10184,97.61899,78.408325,14.21,259.48038,149.14973,53.88,21.12,2899.2002
2020-04-24,80.95357,26.24,67.74111,27.39749,162.64,26.63,121.69825,23.889166,14.90541,41.64726,63.94552,32.35611,49.443214,44.71418,44.74313,54.078682,46.539196,98.974525,78.408325,14.21,263.09726,149.49973,51.92,20.56,2740.0
2020-04-27,80.95357,26.24,69.33904,27.86364,161.56,26.63,121.451935,24.686708,15.180687,42.898952,64.657036,32.693653,50.104736,45.25497,45.07941,54.849155,47.448196,101.08283,78.408325,14.21,266.8906,146.71698,53.04,17.52,2524.0
2020-04-28,80.95357,26.24,70.567505,28.004366,160.84,26.63,121.67088,24.62179,15.455961,43.625454,63.674004,32.285046,50.68359,45.42665,45.185608,54.67693,48.048477,101.777855,78.43546,14.1,265.6634,148.40591,53.84,17.04,2567.2
2020-04-29,80.94472,26.24,72.322464,29.024628,161.73,26.63,121.725685,25.651178,16.524683,45.139748,63.84253,33.581944,51.773705,45.564,45.33605,55.601505,49.54061,104.614914,78.4264,14.28,272.61804,147.63582,52.0,18.0,2406.4
2020-04-30,80.96241,26.24,70.7153,28.488111,158.8,26.63,121.680016,25.085478,15.901262,43.809277,63.477386,33.233086,50.214306,44.71418,44.805077,54.36874,48.212105,103.16617,78.56215,13.98,270.07974,145.91191,53.64,19.12,2485.6
2020-05-01,80.94855,26.24,68.90493,27.925209,159.78,26.63,121.684975,24.315758,15.051145,42.50507,62.222836,32.354492,49.388435,43.761353,44.31835,52.29297,47.1309,99.90649,78.44658,13.92,262.92987,147.16156,52.04,18.86,2701.6
2020-05-04,80.94855,26.24,68.12784,27.740507,160.34,26.63,121.71235,24.66816,15.399287,42.321247,62.40072,32.834164,49.114075,43.924446,44.23871,52.48333,47.328136,99.820694,78.44658,13.77,263.65512,146.46936,55.12,19.67,2646.4001
2020-05-05,80.94855,26.24,68.633644,27.674541,161.02,26.63,121.684975,24.185926,15.609792,42.224964,63.458656,33.22824,49.64249,44.327892,44.194458,53.217552,47.475723,100.106636,78.4375,13.93,266.091,145.53183,57.96,21.51,2544.8
2020-05-06,80.95741,26.24,67.78731,27.39749,158.95,26.63,121.602684,23.842796,15.253552,41.629757,63.046715,33.423664,49.329056,43.177643,43.67234,53.60732,46.82218,99.972244,78.464676,13.92,264.2873,143.18349,53.96,20.85,2573.5999
2020-05-07,80.94855,26.24,68.57131,27.934002,161.39,26.63,122.00462,24.278664,15.561215,42.251225,63.112263,33.953403,49.988674,43.28571,43.911274,54.05148,47.88194,101.39163,78.519005,14.26,267.47635,145.57559,52.64,20.47,2469.6
2020-05-08,80.94855,26.24,70.399864,28.40895,160.42,26.63,121.876724,24.78872,16.119865,43.01274,63.439945,34.447613,50.710667,44.013206,44.787376,55.33864,48.82027,103.81802,78.50092,14.44,271.9021,143.68298,50.56,21.47,2299.2
2020-05-11,80.95741,26.24,70.23038,28.224253,159.42,26.63,121.71235,24.334307,15.893164,42.513817,64.28256,34.63173,51.30432,43.907284,44.849323,55.501797,48.142803,103.728516,78.47372,14.44,271.9579,142.56145,51.16,21.17,2141.6
2020-05-12,80.95741,26.24,68.637054,27.793278,160.04,26.63,121.858444,25.391516,15.609792,41.577232,63.542942,33.91626,50.629444,43.735607,44.56614,55.075764,47.336716,101.56492,78.49186,14.42,266.5374,144.02466,47.2,20.97,2357.5999
2020-05-13,80.95741,26.24,67.42706,27.371105,161.58,26.63,121.940735,24.593971,15.051145,40.500607,63.27142,33.38975,51.02997,43.18622,44.070564,55.29332,46.77073,99.81707,78.49186,14.55,261.82343,145.0324,45.32,20.6,2599.2002
2020-05-14,80.966255,26.24,67.21463,27.177607,163.01,26.63,122.01379,24.62179,15.067336,40.96452,63.524197,33.820972,50.322605,43.314983,43.79623,55.13922,47.03125,100.31633,78.47372,14.81,264.95673,146.45183,45.76,21.45,2472.0
2020-05-15,80.94855,26.24,67.299965,27.203993,163.93,26.63,122.00462,24.102463,15.075435,40.72652,63.823803,33.820972,50.425297,42.868618,44.052864,54.667866,47.54913,100.96712,78.519005,15.51,266.17477,146.075,45.16,22.39,2404.8
2020-05-18,80.94855,26.24,71.12115,28.6904,162.69,26.63,121.7032,24.389948,16.160343,42.750153,64.66643,34.770626,51.70403,44.645504,45.070564,56.83428,49.795994,105.445755,78.45561,15.79,274.28232,142.86806,48.4,24.31,2251.2
2020-05-19,80.94855,26.24,70.38564,28.145092,164.26,26.63,121.86764,23.703693,15.868876,41.944866,63.99233,34.646267,51.129868,44.00574,44.16791,56.634857,49.52346,104.87227,78.50092,16.17,271.46515,143.40257,49.0,24.44,2364.8
2020-05-20,80.94855,26.24,72.08232,28.86631,164.65,26.63,121.876724,24.408497,16.338465,42.81142,64.31065,35.34559,51.929024,44.35365,44.751972,57.006496,50.25238,106.35914,78.50092,16.36,276.07675,143.83192,47.16,25.34,2221.6
2020-05-21,80.95741,26.24,71.43945,28.59365,162.25,26.63,121.88584,24.29721,16.111769,42.413334,63.69273,34.91275,51.37625,43.995354,44.221012,55.610573,49.772663,106.18614,78.48279,15.96,274.17078,144.19118,46.16,26.6,2270.4
2020-05-22,80.94855,26.24,71.27872,28.650824,163.21,26.63,121.92242,24.223022,15.990318,42.13008,63.879986,34.964428,51.436985,44.180855,44.2564,53.552937,49.69703,106.13037,78.48279,16.04,274.69144,145.05865,46.56,25.57,2252.8
2020-05-26,80.95741,26.24,74.47457,29.605122,160.89,26.63,121.876724,24.204475,16.387043,44.16815,63.851887,35.074253,53.224274,44.817184,44.71658,54.54096,50.62112,108.989075,78.48279,15.97,278.0758,143.1134,47.76,25.66,2224.0
2020-05-27,80.94855,26.24,76.21236,30.335135,161.18,26.63,121.88584,24.575424,16.62184,45.94503,64.05785,35.21799,53.862957,45.326817,45.265247,54.096806,51.18711,111.12474,78.464676,16.15,282.21338,142.85057,46.4,25.0,2172.8
2020-05-28,80.94855,26.24,76.284035,30.537422,161.72,26.63,121.876724,24.87218,16.330368,45.552017,65.08773,35.247063,54.627003,46.46558,45.78737,53.69797,51.57301,111.096535,78.50092,16.19,281.69254,142.32483,45.08,25.03,2256.7998
2020-05-29,80.94855,26.24,75.73075,30.594595,162.91,26.63,122.06854,25.493525,16.265598,44.947178,65.72438,35.64598,54.09499,46.83444,45.92011,55.29332,51.693058,110.81976,78.50092,16.66,282.94785,143.34126,45.28,25.88,2184.0
2020-06-01,80.95741,26.24,76.34038,31.293827,163.66,26.63,122.03606,26.142687,16.613743,45.829586,65.54649,35.705746,54.852264,47.4439,46.265247,56.263214,52.488007,112.478195,78.49191,17.1,284.09134,142.37637,43.96,26.22,2194.4
2020-06-02,80.95741,26.24,77.31021,31.803955,162.6,26.63,121.953735,26.754753,17.050947,46.505234,65.6963,36.078815,55.112183,47.933186,46.389133,57.495983,53.2195,113.73373,78.49191,16.84,286.44373,141.8587,43.8,27.07,2135.2
2020-06-03,80.95741,26.24,80.07731,32.938557,159.6,26.63,121.66124,26.884586,17.57721,48.457176,65.70566,36.493896,55.487343,48.774426,46.858162,58.311787,54.317165,116.43365,78.42841,16.48,290.25577,139.97238,44.64,27.12,2041.6002
2020-06-04,80.95741,26.24,80.235725,33.008915,161.28,26.63,121.478325,26.467266,17.512438,48.787518,65.18135,36.191883,54.873383,48.113453,46.592674,57.65915,54.24093,115.56079,78.44659,16.54,289.49338,137.94568,45.04,27.5,2022.4
2020-06-05,80.939705,26.24,82.61359,33.67736,158.01,26.63,121.18579,27.107155,18.621643,50.676617,65.977165,37.154453,55.529945,48.550556,46.990906,58.64717,55.27419,118.6509,78.41937,16.2,296.91287,136.96312,44.48,28.87,1913.6
2020-06-08,80.94855,26.24,84.034454,34.10833,159.72,26.63,121.24973,27.162798,19.285542,51.77461,66.29549,37.307884,56.274944,49.60707,47.56612,58.484005,55.81787,120.04599,78.40122,16.59,300.50186,137.4895,44.6,28.37,1956.0
2020-06-09,80.94855,26.24,82.42729,33.439888,161.26,26.63,121.49662,26.708384,18.621643,50.73298,65.77118,37.45001,56.106365,48.748672,47.088245,58.41149,55.3548,118.55358,78.42841,16.42,298.26114,139.05121,43.6,28.42,2054.4
2020-06-10,80.95741,26.24,81.19624,33.20241,163.57,26.63,121.94458,26.912407,17.925354,49.507545,65.95844,37.994278,56.084972,48.55982,47.24754,59.172913,55.311066,117.881546,78.47375,16.96,296.59686,141.11295,44.2,28.43,2041.6002
2020-06-11,80.939705,26.24,75.933975,31.153095,162.39,26.63,121.98122,24.825815,16.322271,45.76122,62.662853,35.851093,53.67082,46.44815,45.477634,56.93399,51.80454,110.962715,78.4375,16.44,279.49832,143.7801,44.76,26.36,2727.2
2020-06-12,80.95741,26.24,77.31946,31.751184,162.62,26.63,121.9172,26.189056,16.783766,46.977894,63.074806,36.403446,54.6798,46.817265,45.70773,57.80418,52.850754,112.904144,78.4647,16.28,282.8455,142.39384,43.0,26.43,2538.4
2020-06-15,80.952995,26.24,77.88925,32.077698,162.33,26.63,121.87149,26.232014,16.768354,47.265682,63.4278,36.62928,54.07744,47.12308,45.942017,57.72823,53.03034,113.08279,78.44659,16.23,285.48608,142.47287,41.48,26.98,2476.7998
2020-06-16,80.95741,26.24,78.91447,32.45925,162.25,26.63,121.81663,25.776373,17.123198,47.905254,64.77731,37.265102,55.09228,47.272938,46.631187,58.456097,53.827522,114.9184,78.4375,16.26,290.98102,140.28828,40.0,27.64,2426.4
2020-06-17,80.95741,26.24,78.896774,32.50362,162.56,26.63,121.85321,26.008844,16.694086,47.523293,65.09819,37.43378,55.49464,47.298878,46.872845,58.94739,53.689938,115.08529,78.4647,16.33,289.77234,140.86726,40.48,27.28,2421.6
2020-06-18,80.94855,26.24,78.49843,32.299538,162.24,26.63,121.90801,26.241314,16.793114,47.354515,64.815056,37.542454,55.281776,47.214622,46.765446,59.284023,53.418747,114.49795,78.45563,16.21,289.88388,142.35876,40.52,27.89,2380.8
2020-06-19,80.94855,26.24,77.835754,32.077698,164.03,26.63,121.94458,26.650463,16.553799,46.945904,65.34356,37.320244,55.0313,46.457287,46.70279,59.21124,53.33027,113.590195,78.47375,16.49,288.22742,142.47287,41.0,28.23,2419.2
2020-06-22,80.94855,26.24,78.23904,32.583485,165.09,26.63,121.88977,27.30138,16.66933,47.123566,65.3813,37.96903,55.36803,46.930714,46.77439,60.020977,53.924366,114.93048,78.45563,16.5,290.0765,142.4904,40.56,28.98,2300.0
2020-06-23,80.94855,26.24,78.37996,32.90293,166.48,26.63,121.93546,27.561749,16.768354,47.42557,65.69273,38.197735,55.51445,46.74363,46.765446,60.88532,54.22145,115.8974,78.47375,16.76,291.41183,141.51653,39.6,28.72,2255.2
2020-06-24,80.94855,26.24,75.96929,31.997843,165.9,26.63,121.999466,26.92013,15.959645,45.94658,64.060074,37.35917,54.38873,46.092846,45.825657,60.321228,52.814213,113.12108,78.48283,16.28,283.9784,143.03432,38.88,27.25,2411.2
2020-06-25,80.95741,26.24,76.886765,32.512497,165.8,26.63,122.01775,27.273485,16.223713,46.981434,64.70181,37.89929,54.964314,45.8846,46.27318,60.102867,53.427387,113.618996,78.48283,16.59,287.02277,143.44667,35.96,27.94,2316.7998
2020-06-26,80.94855,26.24,75.76424,31.926846,166.54,26.63,122.1732,27.013117,15.736836,45.444435,63.927963,37.19535,54.497253,45.320583,45.62875,59.675247,52.652378,111.49357,78.51003,16.63,280.20554,144.98206,36.2,27.36,2461.6
2020-06-29,80.94855,26.24,77.27523,32.397137,166.63,26.63,122.25546,27.161898,15.992651,45.968784,64.229965,37.544075,54.45008,46.084167,46.058372,59.657055,53.39285,112.89131,78.52818,16.65,284.3239,144.52582,39.76,28.27,2342.4001
2020-06-30,80.94855,26.24,77.749435,32.37052,167.37,26.63,122.20971,26.985222,16.124687,46.35963,64.90945,38.204224,54.004734,46.249035,46.300026,59.547867,54.04019,113.78165,78.51908,17.01,287.96585,143.82391,41.04,28.06,2220.8
2020-07-01,80.94855,26.24,77.51644,32.46813,166.62,26.63,122.09406,27.589647,15.926636,46.164215,65.25863,38.32101,53.817146,46.969242,46.398476,60.07557,53.979774,114.27948,78.49243,16.82,289.983,143.54428,39.56,28.35,2158.4
2020-07-02,80.95741,26.24,78.166435,32.951736,166.98,26.63,122.203926,28.240566,16.108181,46.73271,65.70218,38.55944,54.068363,47.324997,46.64014,62.086277,54.566708,115.32262,78.52877,16.71,291.58002,143.6937,40.32,28.75,2121.6
2020-07-06,80.94855,26.24,79.32896,33.63056,167.98,26.63,122.11243,28.83569,16.240213,47.843067,66.37223,39.287712,54.815628,47.185993,46.962353,66.59898,55.31123,117.74807,78.50152,17.05,296.08127,143.10515,42.84,28.96,2120.0
2020-07-07,80.94855,26.24,78.07985,33.080395,169.04,26.63,122.24056,28.66831,15.769844,46.85707,65.7588,38.89194,54.339928,46.856518,46.917595,65.307045,55.16225,115.95092,78.51966,17.01,293.0275,145.11661,43.8,28.79,2182.4001
2020-07-08,80.94855,26.24,78.37084,33.46196,170.09,26.63,122.18554,28.575321,15.835859,47.313915,65.84373,39.44666,54.254494,47.435284,47.060802,68.118416,55.354298,116.98392,78.51966,17.49,295.26877,144.53685,42.92,29.18,2132.8
2020-07-09,80.94855,26.24,76.96655,32.965042,169.63,26.63,122.30453,28.61252,15.208699,46.448467,65.35298,39.65427,53.94266,46.58744,46.666985,68.28218,54.963905,116.51863,78.53782,17.38,293.58786,146.8382,41.56,28.41,2168.0
2020-07-10,80.95741,26.24,77.96207,33.35548,169.19,26.63,122.203926,28.617167,15.538784,47.469994,65.36243,39.59427,54.60568,47.379055,47.365116,67.6635,55.622818,117.925476,78.5106,17.43,296.5855,146.10042,42.4,29.03,2112.8
2020-07-13,80.95741,26.24,78.07565,33.24012,169.4,26.63,122.25886,28.649712,15.497526,47.443344,65.456795,38.86437,54.383457,47.377056,47.15926,66.89014,55.507507,117.06538,78.5106,17.73,294.01733,146.58353,40.48,28.5,2314.4
2020-07-14,80.95741,26.24,79.46139,33.768097,170.19,26.63,122.23137,28.449787,16.01741,47.994072,66.50433,39.34772,54.844166,47.934128,47.80368,66.30786,56.88194,118.10479,78.51966,17.97,297.8276,146.79428,40.96,28.88,2176.7998
